ID,Fecha,Usuario,Texto,Candidato_Mencionado,Hashtags,Sentimiento,Ganador,Sentimiento_Numerico,Polarización
382,2024-10-31,usuario_381,"Jan Topic no tiene experiencia para manejar el país, no lo veo como una opción viable.",Jan Topic,#YakuPérez2023,Negativo,0,,-0.26335
539,2024-10-31,usuario_402,"Las ideas de Otto Sonnenholzner sobre educación son interesantes, pero falta más detalle.",Otto Sonnenholzner,"#PatricioZuquilanda2023, #EleccionesEC2023",Neutro,0,,0.0
139,2024-04-16,usuario_660,"Voy a votar por Luisa González, es el único que realmente entiende los problemas de la gente.",Luisa González,"#EduardoMaruri2023, #Democracia, #LuisaGonzález2023",Neutro,0,,0.0
1831,2024-11-30,usuario_753,"Luisa González está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Luisa González,"#EleccionesEC2023, #YakuPérez2023, #VotoConsciente",Neutro,0,,-0.148
158,2024-07-27,usuario_552,"No confío en Yaku Pérez, sus discursos no me convencen.",Yaku Pérez,"#FernandoVillavicencio2023, #Democracia",Negativo,0,,-0.26335
810,2025-02-18,usuario_123,Daniel Noboa está manipulando la opinión pública con información falsa.,Daniel Noboa,#DanielNoboa2023,Neutro,1,1.0,0.0
1910,2024-03-09,usuario_247,"Votaré en blanco, ningún candidato, incluyendo Otto Sonnenholzner, me representa realmente.",Otto Sonnenholzner,"#EleccionesEC2023, #LuisaGonzález2023, #XavierHervas2023",Neutro,0,,0.0
1004,2025-02-04,usuario_849,"Daniel Noboa está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Daniel Noboa,"#EleccionesEC2023, #JanTopic2023",Neutro,1,1.0,-0.148
1632,2024-11-16,usuario_607,"Este gobierno necesita un cambio, y Jan Topic puede ser la persona indicada.",Jan Topic,#OttoSonnenholzner2023,Neutro,0,,0.0
1418,2024-07-18,usuario_338,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#PolíticaEC, #DanielNoboa2023, #JanTopic2023",Neutro,1,1.0,0.0
701,2024-06-24,usuario_261,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#EduardoMaruri2023, #JanTopic2023, #OttoSonnenholzner2023",Neutro,1,1.0,-0.148
152,2024-09-15,usuario_808,"Voy a votar por Bolívar Armijos, es el único que realmente entiende los problemas de la gente.",Bolívar Armijos,#FernandoVillavicencio2023,Neutro,0,,0.0
1897,2024-05-18,usuario_423,"Este gobierno necesita un cambio, y Luisa González puede ser la persona indicada.",Luisa González,#DanielNoboa2023,Neutro,0,,0.0
1912,2024-06-19,usuario_424,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,#EleccionesEC2023,Neutro,1,1.0,0.0
963,2024-10-01,usuario_608,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,#JanTopic2023,Neutro,1,1.0,0.0
1093,2024-04-23,usuario_449,"Luisa González está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Luisa González,#EleccionesEC2023,Neutro,0,,-0.148
1546,2024-04-16,usuario_838,"Bolívar Armijos está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Bolívar Armijos,"#Democracia, #JanTopic2023",Neutro,0,,-0.148
858,2024-08-29,usuario_861,"Votaré en blanco, ningún candidato, incluyendo Fernando Villavicencio, me representa realmente.",Fernando Villavicencio,"#OttoSonnenholzner2023, #YakuPérez2023",Neutro,0,,0.0
713,2024-11-13,usuario_563,"Los medios están atacando a Daniel Noboa, pero creo que tiene buenas intenciones.",Daniel Noboa,#FernandoVillavicencio2023,Neutro,1,1.0,0.0
1516,2024-04-09,usuario_841,Me preocupa que Yaku Pérez esté recibiendo apoyo de grupos cuestionables.,Yaku Pérez,"#OttoSonnenholzner2023, #PolíticaEC, #YakuPérez2023",Neutro,0,,0.0
665,2024-05-27,usuario_878,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,"#OttoSonnenholzner2023, #FernandoVillavicencio2023, #PatricioZuquilanda2023",Neutro,1,1.0,0.0
387,2024-09-22,usuario_385,"Voy a votar por Otto Sonnenholzner, es el único que realmente entiende los problemas de la gente.",Otto Sonnenholzner,"#XavierHervas2023, #EduardoMaruri2023, #PatricioZuquilanda2023",Neutro,0,,0.0
749,2024-04-12,usuario_553,Me preocupa que Luisa González esté recibiendo apoyo de grupos cuestionables.,Luisa González,"#OttoSonnenholzner2023, #YakuPérez2023",Neutro,0,,0.0
1418,2024-07-18,usuario_338,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#PolíticaEC, #DanielNoboa2023, #JanTopic2023",Neutro,1,1.0,0.0
1145,2024-11-25,usuario_847,"Jan Topic está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Jan Topic,"#OttoSonnenholzner2023, #EduardoMaruri2023, #BolívarArmijos2023",Neutro,0,,-0.148
614,2025-01-28,usuario_89,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#PolíticaEC, #Democracia",Neutro,1,1.0,-0.148
1510,2024-11-06,usuario_602,"Después del debate, mi opinión sobre Fernando Villavicencio cambió completamente, ahora me parece más preparado.",Fernando Villavicencio,"#OttoSonnenholzner2023, #YakuPérez2023",Neutro,0,,0.0
1086,2024-11-04,usuario_264,"Voy a votar por Luisa González, es el único que realmente entiende los problemas de la gente.",Luisa González,"#YakuPérez2023, #JanTopic2023",Neutro,0,,0.0
693,2024-07-04,usuario_251,Me preocupa que Yaku Pérez esté recibiendo apoyo de grupos cuestionables.,Yaku Pérez,"#DanielNoboa2023, #OttoSonnenholzner2023, #Democracia",Neutro,0,,0.0
116,2024-10-19,usuario_827,Otto Sonnenholzner tiene un plan claro para reducir la inseguridad en el país.,Otto Sonnenholzner,#VotoConsciente,Neutro,0,,0.0
881,2024-05-18,usuario_928,Me preocupa que Yaku Pérez esté recibiendo apoyo de grupos cuestionables.,Yaku Pérez,#LuisaGonzález2023,Neutro,0,,0.0
621,2024-05-03,usuario_819,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#PatricioZuquilanda2023, #XavierHervas2023",Neutro,1,1.0,0.0
707,2025-01-06,usuario_830,"No creo que Daniel Noboa pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Daniel Noboa,"#EduardoMaruri2023, #XavierHervas2023, #YakuPérez2023",Neutro,1,1.0,-0.148
1985,2024-04-14,usuario_614,"Este gobierno necesita un cambio, y Daniel Noboa puede ser la persona indicada.",Daniel Noboa,"#JanTopic2023, #YakuPérez2023",Neutro,1,1.0,0.0
1474,2024-03-08,usuario_400,"La gente debería informarse mejor antes de criticar a Yaku Pérez, sus propuestas son buenas.",Yaku Pérez,"#DanielNoboa2023, #EleccionesEC2023",Neutro,0,,0.0
1243,2024-05-09,usuario_290,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#BolívarArmijos2023, #XavierHervas2023",Negativo,1,1.0,-0.26335
1196,2024-05-12,usuario_482,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,#FernandoVillavicencio2023,Negativo,1,1.0,-0.26335
1004,2025-02-04,usuario_849,"Daniel Noboa está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Daniel Noboa,"#EleccionesEC2023, #JanTopic2023",Neutro,1,1.0,-0.148
683,2024-12-25,usuario_471,"Voy a votar por Jan Topic, es el único que realmente entiende los problemas de la gente.",Jan Topic,"#YakuPérez2023, #OttoSonnenholzner2023, #EduardoMaruri2023",Neutro,0,,0.0
1294,2024-04-11,usuario_427,"Votaré en blanco, ningún candidato, incluyendo Daniel Noboa, me representa realmente.",Daniel Noboa,"#PolíticaEC, #YakuPérez2023, #JanTopic2023",Neutro,1,1.0,0.0
811,2025-01-24,usuario_802,"No me gusta la forma en la que Daniel Noboa maneja su campaña, no me genera confianza.",Daniel Noboa,#VotoConsciente,Negativo,1,1.0,-0.26335
622,2025-01-02,usuario_257,"No creo que Otto Sonnenholzner pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Otto Sonnenholzner,#OttoSonnenholzner2023,Neutro,0,,-0.148
462,2025-01-11,usuario_358,"Votaré en blanco, ningún candidato, incluyendo Bolívar Armijos, me representa realmente.",Bolívar Armijos,"#BolívarArmijos2023, #EleccionesEC2023, #OttoSonnenholzner2023",Neutro,0,,0.0
437,2025-02-15,usuario_645,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,"#XavierHervas2023, #Democracia",Neutro,1,1.0,0.0
1907,2024-06-20,usuario_245,Me preocupa que Fernando Villavicencio esté recibiendo apoyo de grupos cuestionables.,Fernando Villavicencio,"#Democracia, #VotoConsciente, #EleccionesEC2023",Neutro,0,,0.0
344,2024-05-17,usuario_204,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#BolívarArmijos2023, #PolíticaEC, #YakuPérez2023",Neutro,1,1.0,-0.148
98,2024-11-18,usuario_783,"Bolívar Armijos está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Bolívar Armijos,"#EduardoMaruri2023, #OttoSonnenholzner2023",Neutro,0,,-0.148
1149,2024-04-23,usuario_496,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#EleccionesEC2023, #FernandoVillavicencio2023",Negativo,1,1.0,-0.26335
1057,2024-05-01,usuario_368,"Este gobierno necesita un cambio, y Daniel Noboa puede ser la persona indicada.",Daniel Noboa,"#VotoConsciente, #PatricioZuquilanda2023",Neutro,1,1.0,0.0
88,2024-12-17,usuario_356,"Después de leer su plan de gobierno, me convencí de que Xavier Hervas es la mejor opción.",Xavier Hervas,#DanielNoboa2023,Neutro,0,,0.0
1206,2024-08-23,usuario_54,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#JanTopic2023, #BolívarArmijos2023, #PolíticaEC",Negativo,1,1.0,-0.26335
1006,2024-11-10,usuario_351,"Este gobierno necesita un cambio, y Jan Topic puede ser la persona indicada.",Jan Topic,#EduardoMaruri2023,Neutro,0,,0.0
437,2025-02-15,usuario_645,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,"#XavierHervas2023, #Democracia",Neutro,1,1.0,0.0
1892,2024-04-27,usuario_823,"No confío en Luisa González, sus discursos no me convencen.",Luisa González,"#XavierHervas2023, #DanielNoboa2023",Negativo,0,,-0.26335
1374,2024-05-02,usuario_615,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#EduardoMaruri2023, #FernandoVillavicencio2023",Negativo,1,1.0,-0.26335
630,2024-10-29,usuario_46,"Cada vez que escucho hablar a Otto Sonnenholzner, me genera más dudas sobre su capacidad.",Otto Sonnenholzner,"#EduardoMaruri2023, #EleccionesEC2023, #OttoSonnenholzner2023",Neutro,0,,0.0
1296,2024-05-12,usuario_723,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#YakuPérez2023, #LuisaGonzález2023",Neutro,1,1.0,0.0
864,2024-12-19,usuario_457,"Voy a votar por Fernando Villavicencio, es el único que realmente entiende los problemas de la gente.",Fernando Villavicencio,#PolíticaEC,Neutro,0,,0.0
1226,2024-03-01,usuario_212,"Voy a votar por Yaku Pérez, es el único que realmente entiende los problemas de la gente.",Yaku Pérez,#LuisaGonzález2023,Neutro,0,,0.0
1196,2024-05-12,usuario_482,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,#FernandoVillavicencio2023,Negativo,1,1.0,-0.26335
1880,2025-01-06,usuario_105,"Los medios están atacando a Jan Topic, pero creo que tiene buenas intenciones.",Jan Topic,"#DanielNoboa2023, #BolívarArmijos2023",Neutro,0,,0.0
343,2025-01-08,usuario_129,Bolívar Armijos está manipulando la opinión pública con información falsa.,Bolívar Armijos,"#FernandoVillavicencio2023, #PolíticaEC, #DanielNoboa2023",Neutro,0,,0.0
1425,2025-01-30,usuario_877,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#BolívarArmijos2023, #OttoSonnenholzner2023",Negativo,1,1.0,-0.26335
262,2024-10-15,usuario_706,"Votaré en blanco, ningún candidato, incluyendo Otto Sonnenholzner, me representa realmente.",Otto Sonnenholzner,#FernandoVillavicencio2023,Neutro,0,,0.0
929,2024-10-13,usuario_765,"Este gobierno necesita un cambio, y Luisa González puede ser la persona indicada.",Luisa González,"#OttoSonnenholzner2023, #LuisaGonzález2023, #PatricioZuquilanda2023",Neutro,0,,0.0
195,2024-06-14,usuario_737,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#Democracia,Neutro,1,1.0,-0.148
1044,2024-03-14,usuario_106,Jan Topic tiene un plan claro para reducir la inseguridad en el país.,Jan Topic,"#DanielNoboa2023, #PatricioZuquilanda2023, #XavierHervas2023",Neutro,0,,0.0
700,2025-01-10,usuario_296,"Este gobierno necesita un cambio, y Otto Sonnenholzner puede ser la persona indicada.",Otto Sonnenholzner,#VotoConsciente,Neutro,0,,0.0
480,2024-11-09,usuario_431,"Voy a votar por Luisa González, es el único que realmente entiende los problemas de la gente.",Luisa González,"#DanielNoboa2023, #Democracia",Neutro,0,,0.0
675,2024-06-05,usuario_516,"Votaré en blanco, ningún candidato, incluyendo Bolívar Armijos, me representa realmente.",Bolívar Armijos,"#YakuPérez2023, #DanielNoboa2023",Neutro,0,,0.0
1164,2024-05-17,usuario_645,"Este gobierno necesita un cambio, y Luisa González puede ser la persona indicada.",Luisa González,"#PatricioZuquilanda2023, #YakuPérez2023",Neutro,0,,0.0
1192,2024-03-15,usuario_855,Me preocupa que Bolívar Armijos esté recibiendo apoyo de grupos cuestionables.,Bolívar Armijos,"#FernandoVillavicencio2023, #DanielNoboa2023",Neutro,0,,0.0
1018,2024-05-17,usuario_248,"Las ideas de Luisa González sobre educación son interesantes, pero falta más detalle.",Luisa González,#LuisaGonzález2023,Neutro,0,,0.0
252,2025-02-23,usuario_655,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#VotoConsciente, #DanielNoboa2023, #OttoSonnenholzner2023",Negativo,1,1.0,-0.26335
706,2024-06-16,usuario_820,Creo que Fernando Villavicencio representa un cambio positivo para Ecuador.,Fernando Villavicencio,"#PolíticaEC, #EduardoMaruri2023",Neutro,0,,0.0
875,2025-02-13,usuario_735,Yaku Pérez está manipulando la opinión pública con información falsa.,Yaku Pérez,#Democracia,Neutro,0,,0.0
1507,2024-12-09,usuario_423,"No me gusta la forma en la que Jan Topic maneja su campaña, no me genera confianza.",Jan Topic,"#JanTopic2023, #BolívarArmijos2023",Negativo,0,,-0.26335
747,2025-01-10,usuario_558,"Los medios están atacando a Yaku Pérez, pero creo que tiene buenas intenciones.",Yaku Pérez,"#XavierHervas2023, #PolíticaEC",Neutro,0,,0.0
657,2024-03-06,usuario_109,"Los medios están atacando a Luisa González, pero creo que tiene buenas intenciones.",Luisa González,"#YakuPérez2023, #EleccionesEC2023",Neutro,0,,0.0
386,2024-03-05,usuario_985,"Las ideas de Bolívar Armijos sobre educación son interesantes, pero falta más detalle.",Bolívar Armijos,"#PolíticaEC, #XavierHervas2023",Neutro,0,,0.0
766,2024-06-15,usuario_593,"Fernando Villavicencio no tiene experiencia para manejar el país, no lo veo como una opción viable.",Fernando Villavicencio,#XavierHervas2023,Negativo,0,,-0.26335
105,2024-04-18,usuario_754,"Después del debate, mi opinión sobre Daniel Noboa cambió completamente, ahora me parece más preparado.",Daniel Noboa,"#PatricioZuquilanda2023, #LuisaGonzález2023",Neutro,1,1.0,0.0
1631,2024-09-22,usuario_89,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,#EduardoMaruri2023,Neutro,1,1.0,0.0
81,2024-04-29,usuario_169,"No confío en Luisa González, sus discursos no me convencen.",Luisa González,#PolíticaEC,Negativo,0,,-0.26335
735,2025-02-06,usuario_681,Xavier Hervas tiene un plan claro para reducir la inseguridad en el país.,Xavier Hervas,"#YakuPérez2023, #VotoConsciente, #PolíticaEC",Neutro,0,,0.0
1033,2024-07-06,usuario_780,"Voy a votar por Otto Sonnenholzner, es el único que realmente entiende los problemas de la gente.",Otto Sonnenholzner,#XavierHervas2023,Neutro,0,,0.0
264,2024-03-30,usuario_859,"Este gobierno necesita un cambio, y Bolívar Armijos puede ser la persona indicada.",Bolívar Armijos,#VotoConsciente,Neutro,0,,0.0
1937,2024-09-23,usuario_971,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#XavierHervas2023, #FernandoVillavicencio2023, #DanielNoboa2023",Negativo,1,1.0,-0.26335
1827,2024-10-13,usuario_812,"Yaku Pérez no tiene experiencia para manejar el país, no lo veo como una opción viable.",Yaku Pérez,"#XavierHervas2023, #BolívarArmijos2023",Negativo,0,,-0.26335
999,2024-08-30,usuario_607,"Votaré en blanco, ningún candidato, incluyendo Fernando Villavicencio, me representa realmente.",Fernando Villavicencio,#Democracia,Neutro,0,,0.0
1087,2024-12-23,usuario_560,"Otto Sonnenholzner representa los mismos problemas del pasado, no trae nada nuevo.",Otto Sonnenholzner,"#XavierHervas2023, #VotoConsciente",Neutro,0,,-0.148
1573,2024-05-13,usuario_545,"Después del debate, mi opinión sobre Daniel Noboa cambió completamente, ahora me parece más preparado.",Daniel Noboa,#XavierHervas2023,Neutro,1,1.0,0.0
1010,2024-06-24,usuario_635,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,"#VotoConsciente, #LuisaGonzález2023, #XavierHervas2023",Neutro,1,1.0,0.0
207,2024-04-11,usuario_688,"Después de leer su plan de gobierno, me convencí de que Xavier Hervas es la mejor opción.",Xavier Hervas,#FernandoVillavicencio2023,Neutro,0,,0.0
1767,2024-06-30,usuario_159,"Este gobierno necesita un cambio, y Xavier Hervas puede ser la persona indicada.",Xavier Hervas,"#XavierHervas2023, #Democracia, #FernandoVillavicencio2023",Neutro,0,,0.0
666,2024-09-06,usuario_833,"Las ideas de Fernando Villavicencio sobre educación son interesantes, pero falta más detalle.",Fernando Villavicencio,#BolívarArmijos2023,Neutro,0,,0.0
1661,2024-03-20,usuario_791,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#BolívarArmijos2023, #JanTopic2023",Neutro,1,1.0,0.0
324,2025-01-21,usuario_752,"La gente debería informarse mejor antes de criticar a Yaku Pérez, sus propuestas son buenas.",Yaku Pérez,"#FernandoVillavicencio2023, #VotoConsciente",Neutro,0,,0.0
